latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
17.87146,83.30688,335.07,0.53,0.42,2015-02-06,0804,N,VIIRS,l,2,307.87,8.31,D,0
17.63769,83.21677,297.15,0.47,0.48,2015-02-06,2035,N,VIIRS,n,2,270.07,0.49,N,2
17.43831,82.86936,330.17,0.39,0.36,2015-02-07,0745,N,VIIRS,n,2,301.89,2.61,D,0
18.12114,82.97382,332.15,0.39,0.36,2015-02-07,0746,N,VIIRS,n,2,299.65,2.75,D,0
18.0352,82.88005,332.35,0.39,0.36,2015-02-07,0746,N,VIIRS,n,2,294.8,2.17,D,0
17.85135,83.40202,347.5,0.38,0.36,2015-02-07,0746,N,VIIRS,n,2,304.16,2.87,D,0
17.84338,82.88609,333.23,0.39,0.36,2015-02-07,0746,N,VIIRS,l,2,303.54,3.95,D,0
18.00233,82.82197,330.93,0.39,0.36,2015-02-07,0746,N,VIIRS,n,2,296.51,3.37,D,0
18.0411,83.05052,333.74,0.39,0.36,2015-02-07,0746,N,VIIRS,n,2,299.66,4.34,D,0
18.08828,82.98684,314.66,0.4,0.37,2015-02-07,2016,N,VIIRS,n,2,289.72,1.23,N,0
18.02139,82.86717,300.95,0.4,0.37,2015-02-07,2016,N,VIIRS,n,2,289.95,0.81,N,0
17.62367,83.19575,308.25,0.41,0.37,2015-02-07,2017,N,VIIRS,n,2,291.4,0.68,N,2
17.6116,83.20536,303.81,0.41,0.37,2015-02-07,2017,N,VIIRS,n,2,292.92,0.97,N,0
17.60543,83.20031,316.33,0.41,0.37,2015-02-07,2017,N,VIIRS,n,2,292.95,2.19,N,2
17.6082,83.20475,305.54,0.41,0.37,2015-02-07,2017,N,VIIRS,n,2,294.21,0.97,N,2
17.7174,83.26296,306.48,0.41,0.37,2015-02-07,2017,N,VIIRS,n,2,291.49,0.89,N,2
17.63746,83.21698,308.62,0.41,0.37,2015-02-07,2017,N,VIIRS,n,2,291.82,0.9,N,2
17.62224,83.19526,308.29,0.45,0.39,2015-02-08,1958,N,VIIRS,n,2,292.36,1.04,N,2
17.60679,83.2015,312.71,0.45,0.39,2015-02-08,1958,N,VIIRS,n,2,294.11,2.45,N,2
17.60975,83.20626,305.65,0.45,0.39,2015-02-08,1958,N,VIIRS,n,2,294.04,0.92,N,2
17.61035,83.20204,306.97,0.45,0.39,2015-02-08,1958,N,VIIRS,n,2,292.19,0.92,N,2
17.62455,83.19384,303.75,0.45,0.39,2015-02-08,1958,N,VIIRS,n,2,291.88,0.53,N,2
18.03103,82.8665,367,0.4,0.6,2015-02-09,0708,N,VIIRS,h,2,297,5.75,D,0
18.03165,82.86945,336.06,0.4,0.6,2015-02-09,0708,N,VIIRS,n,2,298.5,5.75,D,0
18.103,82.96721,330.97,0.39,0.6,2015-02-09,0708,N,VIIRS,n,2,297.43,2.15,D,0
18.09092,83.32766,339.78,0.44,0.46,2015-02-11,0811,N,VIIRS,n,2,305.45,2.25,D,0
18.12813,83.07442,334.79,0.43,0.46,2015-02-11,0811,N,VIIRS,n,2,305.56,3.59,D,0
18.10976,82.99387,333.03,0.42,0.46,2015-02-11,0811,N,VIIRS,n,2,302.34,3.29,D,0
17.50906,82.95546,334.64,0.41,0.45,2015-02-11,0811,N,VIIRS,n,2,307.26,8.48,D,0
18.0996,83.61613,334.62,0.46,0.47,2015-02-11,0811,N,VIIRS,n,2,302.78,1.96,D,0
17.98522,82.95695,330.67,0.42,0.45,2015-02-11,0811,N,VIIRS,n,2,305.18,1.88,D,0
18.03435,82.87347,351.1,0.42,0.45,2015-02-11,0811,N,VIIRS,n,2,310.1,9.11,D,0
17.65268,82.794,339.23,0.41,0.45,2015-02-11,0811,N,VIIRS,n,2,304.85,5.4,D,0
17.50856,82.95153,355.66,0.41,0.45,2015-02-11,0811,N,VIIRS,n,2,307.69,8.48,D,0
18.03031,82.87498,353.4,0.42,0.45,2015-02-11,0811,N,VIIRS,n,2,309.69,9.11,D,0
18.13558,83.27951,334.38,0.44,0.46,2015-02-11,0811,N,VIIRS,n,2,303.46,2,D,0
17.61015,83.20483,305.63,0.6,0.53,2015-02-11,2042,N,VIIRS,n,2,293.08,1.06,N,2
17.63802,83.21698,301.74,0.6,0.53,2015-02-11,2042,N,VIIRS,n,2,291.03,0.97,N,2
17.63582,83.21766,301.78,0.6,0.53,2015-02-11,2042,N,VIIRS,n,2,291.04,1,N,2
17.62824,83.22527,337.29,0.39,0.36,2015-02-12,0752,N,VIIRS,n,2,310.04,3.72,D,2
17.94213,82.81219,333.98,0.39,0.36,2015-02-12,0752,N,VIIRS,n,2,303.62,5.12,D,0
17.89318,82.91464,334.72,0.39,0.36,2015-02-12,0752,N,VIIRS,n,2,305.38,2.83,D,0
17.63723,83.21629,335.64,0.39,0.36,2015-02-12,0752,N,VIIRS,l,2,309.85,2.23,D,2
17.6277,83.22158,336.36,0.39,0.36,2015-02-12,0752,N,VIIRS,l,2,309.71,3.72,D,2
17.62724,83.22291,306.06,0.47,0.4,2015-02-12,2023,N,VIIRS,n,2,291.43,0.8,N,2
17.60494,83.20046,306.27,0.47,0.4,2015-02-12,2023,N,VIIRS,n,2,292.93,2.61,N,2
17.62722,83.2244,340.67,0.48,0.4,2015-02-13,0733,N,VIIRS,n,2,309.14,5.79,D,2
17.96338,83.15929,304.3,0.4,0.37,2015-02-13,2004,N,VIIRS,n,2,293.26,0.73,N,0
17.60856,83.20337,310.42,0.4,0.37,2015-02-13,2004,N,VIIRS,n,2,295.69,1.56,N,2
17.62368,83.19436,308.4,0.4,0.37,2015-02-13,2004,N,VIIRS,n,2,294.99,1.01,N,2
17.71465,83.26189,305.69,0.4,0.37,2015-02-13,2004,N,VIIRS,n,2,294.36,0.87,N,2
17.62989,83.2221,308.06,0.4,0.37,2015-02-13,2004,N,VIIRS,n,2,293.65,1.04,N,2
17.62653,83.22155,318.18,0.4,0.37,2015-02-13,2004,N,VIIRS,n,2,294.39,1.04,N,2
17.6052,83.20282,316.65,0.4,0.37,2015-02-13,2004,N,VIIRS,n,2,295.96,2.01,N,2
17.61026,83.20351,309.56,0.44,0.46,2015-02-14,1945,N,VIIRS,n,2,295.3,1.29,N,2
17.62241,83.19458,305.54,0.44,0.46,2015-02-14,1945,N,VIIRS,n,2,294.16,1.53,N,2
17.60598,83.20293,310.62,0.44,0.46,2015-02-14,1945,N,VIIRS,n,2,295.12,1.29,N,2
17.60656,83.20287,308.68,0.45,0.63,2015-02-15,1926,N,VIIRS,n,2,293.82,1.21,N,2
17.93317,83.46872,302.7,0.39,0.59,2015-02-16,2048,N,VIIRS,n,2,291.43,0.62,N,0
17.61271,83.20419,332.51,0.44,0.38,2015-02-17,0758,N,VIIRS,l,2,305.2,5.01,D,2
17.60862,83.20058,330.99,0.44,0.38,2015-02-17,0758,N,VIIRS,l,2,304.66,1.99,D,2
17.70723,82.82402,341.04,0.43,0.38,2015-02-17,0758,N,VIIRS,n,2,306.29,4.88,D,0
17.61809,83.19073,330.37,0.44,0.38,2015-02-17,0758,N,VIIRS,l,2,305.31,2.64,D,0
17.60513,83.20059,305.17,0.57,0.43,2015-02-17,2029,N,VIIRS,n,2,294.66,1.46,N,2
18.01009,82.85839,335.87,0.42,0.38,2015-02-18,0739,N,VIIRS,n,2,301.54,2.74,D,0
17.61166,83.20428,334.13,0.41,0.37,2015-02-18,0739,N,VIIRS,l,2,309.09,2.53,D,2
17.52572,82.77822,338.73,0.43,0.38,2015-02-18,0739,N,VIIRS,n,2,305.48,3.65,D,0
17.79706,82.94715,337.23,0.42,0.38,2015-02-18,0739,N,VIIRS,n,2,307.32,5.93,D,0
17.60834,83.20425,307.55,0.38,0.36,2015-02-18,2010,N,VIIRS,n,2,295.46,0.82,N,2
17.63644,83.21599,303.84,0.38,0.36,2015-02-18,2010,N,VIIRS,n,2,293.15,1.04,N,2
17.62328,83.1957,309.12,0.38,0.36,2015-02-18,2010,N,VIIRS,n,2,293.92,1.13,N,2
17.61165,83.20481,306.48,0.38,0.36,2015-02-18,2010,N,VIIRS,n,2,294.57,0.82,N,2
17.60503,83.20367,307.56,0.38,0.36,2015-02-18,2010,N,VIIRS,n,2,294.35,0.79,N,2
18.04267,83.4927,340.49,0.46,0.47,2015-02-19,0720,N,VIIRS,n,2,302.32,4.16,D,0
17.62386,83.19327,304.98,0.53,0.42,2015-02-19,1951,N,VIIRS,n,2,292.72,1.83,N,2
17.60705,83.20111,307.07,0.53,0.42,2015-02-19,1951,N,VIIRS,n,2,293.53,2.07,N,2
17.6238,83.19354,302.54,0.35,0.57,2015-02-20,1932,N,VIIRS,n,2,290.63,0.66,N,2
17.61813,83.1963,302.06,0.35,0.57,2015-02-20,1932,N,VIIRS,n,2,290.03,0.66,N,2
17.6068,83.20184,315.69,0.35,0.57,2015-02-20,1932,N,VIIRS,n,2,292.51,2.51,N,2
18.04424,83.05635,330.14,0.34,0.56,2015-02-21,0823,N,VIIRS,n,2,296.3,2.88,D,0
17.60744,83.20396,305.99,0.48,0.65,2015-02-21,2054,N,VIIRS,n,2,292.98,1.26,N,2
18.1421,83.09424,332.56,0.52,0.42,2015-02-22,0804,N,VIIRS,n,2,300.95,4.03,D,0
17.63854,83.2192,337.24,0.52,0.42,2015-02-22,0804,N,VIIRS,l,2,311.71,5.64,D,2
18.09024,82.99544,342.34,0.52,0.41,2015-02-22,0804,N,VIIRS,n,2,303.47,6.83,D,0
18.11136,83.0682,331.39,0.52,0.42,2015-02-22,0804,N,VIIRS,l,2,302.4,5.38,D,0
18.02007,82.86586,339.07,0.51,0.41,2015-02-22,0804,N,VIIRS,n,2,304.47,6.14,D,0
18.01968,82.86774,336.88,0.51,0.41,2015-02-22,0804,N,VIIRS,n,2,302.9,4.2,D,0
17.6389,83.21683,308.26,0.47,0.48,2015-02-22,2035,N,VIIRS,n,2,291.64,0.93,N,2
17.60532,83.20271,308.17,0.47,0.48,2015-02-22,2035,N,VIIRS,n,2,295.06,1.81,N,2
17.60969,83.20364,314.37,0.47,0.48,2015-02-22,2035,N,VIIRS,n,2,295.26,1.81,N,2
17.63858,83.21906,307.9,0.47,0.48,2015-02-22,2035,N,VIIRS,n,2,291.68,0.96,N,2
18.01317,82.87441,334.81,0.39,0.36,2015-02-23,0745,N,VIIRS,l,2,306.63,3.1,D,0
17.61026,83.20335,346.19,0.39,0.36,2015-02-23,0745,N,VIIRS,n,2,314.46,5.82,D,2
17.55741,82.79533,336.18,0.39,0.36,2015-02-23,0745,N,VIIRS,l,2,309.17,5.02,D,0
17.61388,82.76315,335.91,0.39,0.36,2015-02-23,0745,N,VIIRS,l,2,310.79,3.76,D,0
17.69607,83.01449,335.03,0.39,0.36,2015-02-23,0745,N,VIIRS,n,2,309.26,1.81,D,0
17.67118,82.80983,340.15,0.39,0.36,2015-02-23,0745,N,VIIRS,n,2,314.32,4.12,D,0
18.06274,83.509,337.75,0.38,0.36,2015-02-23,0745,N,VIIRS,l,2,312.51,5.35,D,0
17.98274,82.87585,332.46,0.39,0.36,2015-02-23,0745,N,VIIRS,l,2,305.7,2.11,D,0
18.02483,82.86167,340.46,0.39,0.36,2015-02-23,0745,N,VIIRS,n,2,307.53,5.05,D,0
18.02427,82.85805,346.7,0.39,0.36,2015-02-23,0745,N,VIIRS,n,2,306.45,5.05,D,0
18.0393,82.91135,331.41,0.39,0.36,2015-02-23,0745,N,VIIRS,l,2,304.09,1.43,D,0
18.05472,82.87892,336.53,0.39,0.36,2015-02-23,0745,N,VIIRS,n,2,305.09,3.67,D,0
18.05523,82.86012,332.38,0.39,0.36,2015-02-23,0745,N,VIIRS,n,2,304.27,2.34,D,0
18.0418,82.77327,330.83,0.39,0.36,2015-02-23,0745,N,VIIRS,l,2,305.78,1.2,D,0
18.06575,82.86221,344.93,0.39,0.36,2015-02-23,0745,N,VIIRS,n,2,306.49,23.31,D,0
18.0652,82.85862,344.59,0.39,0.36,2015-02-23,0745,N,VIIRS,n,2,316.48,23.31,D,0
18.14218,83.33981,337.68,0.38,0.36,2015-02-23,0745,N,VIIRS,n,2,311.71,3.18,D,0
18.06852,82.85811,346.46,0.39,0.36,2015-02-23,0745,N,VIIRS,n,2,301.81,7.36,D,0
18.1172,83.04661,337.09,0.39,0.36,2015-02-23,0745,N,VIIRS,n,2,304.92,3.56,D,0
18.12329,83.06413,339.46,0.39,0.36,2015-02-23,0745,N,VIIRS,n,2,307.29,2.97,D,0
18.12273,83.0605,347.93,0.39,0.36,2015-02-23,0745,N,VIIRS,n,2,309.42,6.77,D,0
18.11821,83.00905,335.29,0.39,0.36,2015-02-23,0745,N,VIIRS,n,2,304.21,2.11,D,0
18.10496,83.05315,310.83,0.4,0.37,2015-02-23,2016,N,VIIRS,n,2,292.98,1.56,N,0
17.63595,83.21903,304.57,0.41,0.37,2015-02-23,2016,N,VIIRS,n,2,291.94,0.44,N,2
18.09853,83.07098,304.32,0.4,0.37,2015-02-23,2016,N,VIIRS,n,2,293.22,1.16,N,0
18.10323,83.02171,309.03,0.4,0.37,2015-02-23,2016,N,VIIRS,n,2,293.53,1.19,N,0
18.10255,83.02184,309.06,0.4,0.37,2015-02-23,2016,N,VIIRS,n,2,293.23,0.96,N,0
17.71662,83.26129,310.84,0.41,0.37,2015-02-23,2016,N,VIIRS,n,2,293.51,0.83,N,2
17.60403,83.20231,306.41,0.41,0.37,2015-02-23,2016,N,VIIRS,n,2,294.79,1.28,N,2
17.61084,83.20354,309.1,0.41,0.37,2015-02-23,2016,N,VIIRS,n,2,295.26,1.25,N,2
17.60744,83.20293,309.68,0.41,0.37,2015-02-23,2016,N,VIIRS,n,2,296.69,1.25,N,2
17.62295,83.1939,309.98,0.41,0.37,2015-02-23,2016,N,VIIRS,n,2,293.5,1.13,N,2
17.6368,83.21618,314.7,0.41,0.37,2015-02-23,2016,N,VIIRS,n,2,292.34,1.61,N,2
17.6366,83.2152,303.79,0.41,0.37,2015-02-23,2016,N,VIIRS,n,2,292.3,1.23,N,2
17.74648,83.03249,336.56,0.39,0.44,2015-02-24,0727,N,VIIRS,l,2,308.9,2.63,D,0
17.74598,83.03291,344.95,0.39,0.44,2015-02-24,0727,N,VIIRS,n,2,308.95,2.97,D,0
17.52249,82.85838,334.54,0.41,0.45,2015-02-24,0727,N,VIIRS,n,2,304.68,2.83,D,0
18.11615,83.04607,338.27,0.39,0.44,2015-02-24,0727,N,VIIRS,n,2,304.13,3.29,D,0
18.12204,83.05581,337.47,0.39,0.44,2015-02-24,0727,N,VIIRS,n,2,306.03,3.36,D,0
18.10931,83.05397,345.13,0.39,0.44,2015-02-24,0727,N,VIIRS,n,2,305.85,5.2,D,0
18.09711,82.98662,331.64,0.39,0.44,2015-02-24,0727,N,VIIRS,n,2,304.02,5.08,D,0
18.09237,82.98338,347.65,0.39,0.44,2015-02-24,0727,N,VIIRS,n,2,307.22,5.08,D,0
18.10016,83.07188,330.51,0.39,0.44,2015-02-24,0727,N,VIIRS,l,2,302.14,1.41,D,0
18.05592,82.85219,344.28,0.4,0.44,2015-02-24,0727,N,VIIRS,n,2,304.5,5.39,D,0
18.05657,82.85574,349.33,0.4,0.44,2015-02-24,0727,N,VIIRS,n,2,305.83,5.39,D,0
18.09543,83.06855,333.96,0.39,0.44,2015-02-24,0727,N,VIIRS,n,2,303.6,2.24,D,0
18.01583,82.85888,340.13,0.4,0.44,2015-02-24,0727,N,VIIRS,n,2,304.28,3.81,D,0
18.09168,82.97957,336.42,0.39,0.44,2015-02-24,0727,N,VIIRS,n,2,303.57,3.04,D,0
18.01894,82.87623,334.79,0.4,0.44,2015-02-24,0727,N,VIIRS,n,2,304.45,1.93,D,0
17.8226,83.10888,344.29,0.39,0.44,2015-02-24,0727,N,VIIRS,n,2,313.12,3.77,D,0
18.12248,82.96618,334.28,0.39,0.44,2015-02-24,0727,N,VIIRS,n,2,303.25,3.28,D,0
18.13079,83.10443,352.93,0.38,0.43,2015-02-24,0727,N,VIIRS,n,2,307.86,8.16,D,0
18.13737,83.00293,333.6,0.39,0.44,2015-02-24,0727,N,VIIRS,l,2,304.38,3.64,D,0
18.1083,83.05884,303.24,0.46,0.39,2015-02-24,1957,N,VIIRS,n,2,292.43,1.01,N,0
17.8427,83.36494,305.29,0.44,0.38,2015-02-24,1957,N,VIIRS,n,2,292.76,0.45,N,0
17.61071,83.20591,312.35,0.44,0.39,2015-02-24,1958,N,VIIRS,n,2,296.78,1.62,N,2
17.63692,83.21668,308.6,0.44,0.39,2015-02-24,1958,N,VIIRS,n,2,293.17,1.44,N,2
17.62319,83.19495,307.38,0.45,0.39,2015-02-24,1958,N,VIIRS,n,2,294.93,0.94,N,2
17.61903,83.1986,308.87,0.44,0.39,2015-02-24,1958,N,VIIRS,n,2,293.64,1.34,N,0
17.60776,83.20116,311.71,0.44,0.39,2015-02-24,1958,N,VIIRS,n,2,296,1.62,N,2
17.60421,83.20061,316.97,0.44,0.39,2015-02-24,1958,N,VIIRS,n,2,294.24,1.96,N,2
17.97411,82.90609,331.02,0.4,0.6,2015-02-25,0708,N,VIIRS,n,2,304.42,2.3,D,0
17.7533,83.27078,330.59,0.38,0.59,2015-02-25,0708,N,VIIRS,n,2,300.47,1.13,D,0
17.6078,83.20025,312.15,0.56,0.51,2015-02-25,1939,N,VIIRS,n,2,296.1,3.67,N,2
17.69559,83.24115,326.84,0.55,0.51,2015-02-25,1939,N,VIIRS,n,2,294.94,3.13,N,0
17.69544,83.2401,314.56,0.55,0.51,2015-02-25,1939,N,VIIRS,n,2,294.35,2.31,N,0
17.6948,83.24539,315.39,0.55,0.51,2015-02-25,1939,N,VIIRS,n,2,296.24,2.31,N,0
17.60824,83.20187,313.44,0.56,0.51,2015-02-25,1939,N,VIIRS,n,2,296.49,3.39,N,2
17.63869,83.21664,339.1,0.44,0.63,2015-02-26,0829,N,VIIRS,n,2,308.02,3.6,D,2
17.60632,83.202,309.15,0.57,0.69,2015-02-26,1920,N,VIIRS,n,2,293.99,1.36,N,2
17.60719,83.20045,311.4,0.57,0.69,2015-02-26,1920,N,VIIRS,n,2,293.97,2.75,N,2
18.03238,82.84915,314.45,0.61,0.71,2015-02-26,1920,N,VIIRS,n,2,290.68,1.74,N,0
18.03289,82.84361,307.37,0.61,0.71,2015-02-26,1920,N,VIIRS,n,2,288.96,1.74,N,0
18.03026,82.84979,308.73,0.61,0.71,2015-02-26,1920,N,VIIRS,n,2,291.14,2.19,N,0
18.03073,82.84431,318.75,0.61,0.71,2015-02-26,1920,N,VIIRS,n,2,290.87,3.44,N,0
17.61278,83.20263,303.7,0.57,0.69,2015-02-26,1920,N,VIIRS,n,2,293.41,1.36,N,2
17.63894,83.21997,305.77,0.6,0.71,2015-02-26,2100,N,VIIRS,n,2,292.11,0.87,N,2
17.63744,83.21983,305.97,0.6,0.71,2015-02-26,2100,N,VIIRS,n,2,292.3,0.56,N,2
17.63802,83.21632,343.41,0.43,0.46,2015-02-27,0810,N,VIIRS,n,2,312.25,8.65,D,2
17.94997,82.82601,330.57,0.41,0.45,2015-02-27,0811,N,VIIRS,l,2,305.17,2.55,D,0
17.94586,82.82695,338.11,0.41,0.45,2015-02-27,0811,N,VIIRS,n,2,306.49,2.55,D,0
17.63762,83.21822,308.55,0.6,0.53,2015-02-27,2041,N,VIIRS,n,2,291.69,2.47,N,2
18.02894,82.86459,339.85,0.39,0.36,2015-02-28,0752,N,VIIRS,n,2,304.29,5.09,D,0
17.63791,83.21926,346.14,0.39,0.37,2015-02-28,0752,N,VIIRS,n,2,315.39,8.87,D,2
17.96817,82.88593,335.22,0.39,0.36,2015-02-28,0752,N,VIIRS,l,2,307.97,3.55,D,0
18.1094,83.04088,335.55,0.39,0.36,2015-02-28,0752,N,VIIRS,n,2,304.69,2.82,D,0
17.60755,83.20535,312.91,0.47,0.4,2015-02-28,2023,N,VIIRS,n,2,289.44,0.79,N,0
17.63871,83.21819,305.71,0.47,0.4,2015-02-28,2023,N,VIIRS,n,2,290.5,0.71,N,2
17.6083,83.20096,310.77,0.47,0.4,2015-02-28,2023,N,VIIRS,n,2,291.85,2.39,N,2
17.60761,83.20312,315.43,0.47,0.4,2015-02-28,2023,N,VIIRS,n,2,290.11,1.97,N,2
17.61124,83.20381,318.62,0.47,0.4,2015-02-28,2023,N,VIIRS,n,2,293.96,1.97,N,2
18.01368,82.82063,342,0.49,0.4,2015-03-01,0733,N,VIIRS,n,2,299.84,5.57,D,0
17.61127,83.20322,331.06,0.48,0.4,2015-03-01,0733,N,VIIRS,l,2,302.9,3.36,D,2
17.85532,83.00784,333.57,0.48,0.4,2015-03-01,0733,N,VIIRS,n,2,299.22,3.9,D,0
17.84188,82.90672,333.36,0.49,0.4,2015-03-01,0733,N,VIIRS,n,2,300.1,7.25,D,0
17.96931,82.88512,335.77,0.49,0.4,2015-03-01,0733,N,VIIRS,n,2,300.49,6.24,D,0
17.71589,83.26314,305.88,0.4,0.37,2015-03-01,2004,N,VIIRS,n,2,293.73,0.92,N,2
17.60649,83.20412,310.21,0.4,0.37,2015-03-01,2004,N,VIIRS,n,2,295.69,1.88,N,2
17.60985,83.20465,316.39,0.4,0.37,2015-03-01,2004,N,VIIRS,n,2,296.54,2.32,N,2
17.6177,83.1983,306.95,0.4,0.37,2015-03-01,2004,N,VIIRS,n,2,293.89,0.97,N,0
17.62163,83.19512,310.76,0.4,0.37,2015-03-01,2004,N,VIIRS,n,2,294.68,2.28,N,2
17.62284,83.19455,309.85,0.4,0.37,2015-03-01,2004,N,VIIRS,n,2,294.63,1.83,N,2
17.60894,83.20521,307.36,0.44,0.46,2015-03-02,1945,N,VIIRS,n,2,292.61,1.03,N,2
17.60521,83.20042,305.92,0.44,0.46,2015-03-02,1945,N,VIIRS,n,2,291.54,1.41,N,2
17.62337,83.1944,305.98,0.44,0.46,2015-03-02,1945,N,VIIRS,n,2,291.78,1.56,N,2
17.60948,83.201,306.48,0.44,0.46,2015-03-02,1945,N,VIIRS,n,2,290.87,1.03,N,2
17.6045,83.20132,305.3,0.45,0.63,2015-03-03,1926,N,VIIRS,n,2,290.9,0.85,N,2
17.69445,83.24023,301.95,0.45,0.63,2015-03-03,1926,N,VIIRS,n,2,288.8,0.63,N,0
17.60849,83.2056,303.76,0.76,0.77,2015-03-03,2106,N,VIIRS,n,2,287.84,1.57,N,2
17.61152,83.20785,302.72,0.76,0.77,2015-03-03,2106,N,VIIRS,n,2,288.06,2.31,N,0
17.60693,83.20333,332.93,0.44,0.38,2015-03-05,0758,N,VIIRS,l,2,307.45,4.48,D,2
17.84519,83.36642,335.84,0.45,0.39,2015-03-05,0758,N,VIIRS,l,2,308.08,2.17,D,0
17.62172,83.19344,306.69,0.57,0.43,2015-03-05,2029,N,VIIRS,n,2,292.89,2.26,N,2
17.71844,82.83916,332.82,0.42,0.38,2015-03-06,0739,N,VIIRS,n,2,299.14,4.13,D,0
18.03839,83.51725,330.5,0.45,0.47,2015-03-07,0720,N,VIIRS,n,2,296.42,5.52,D,0
17.60892,83.20286,313.15,0.53,0.42,2015-03-07,1951,N,VIIRS,n,2,294.29,2.08,N,2
17.60505,83.2023,312.12,0.53,0.42,2015-03-07,1951,N,VIIRS,n,2,294.14,2.08,N,2
17.96806,83.15339,302.81,0.36,0.57,2015-03-08,1932,N,VIIRS,n,2,291.11,0.5,N,0
17.60736,83.20161,312.82,0.35,0.57,2015-03-08,1932,N,VIIRS,n,2,293.03,2.11,N,2
17.96159,83.16315,304.23,0.36,0.57,2015-03-08,1932,N,VIIRS,n,2,290.89,0.52,N,0
17.60598,83.19946,303.19,0.72,0.76,2015-03-09,1913,N,VIIRS,n,2,292.12,2.38,N,2
17.60907,83.20176,307.19,0.72,0.75,2015-03-09,1913,N,VIIRS,n,2,292.81,2.11,N,2
17.60877,83.20273,306.61,0.48,0.65,2015-03-09,2054,N,VIIRS,n,2,292.79,1.71,N,2
18.12707,82.7952,330.77,0.51,0.41,2015-03-10,0804,N,VIIRS,l,2,303.01,2.8,D,0
17.86848,83.36649,338.11,0.54,0.42,2015-03-10,0804,N,VIIRS,n,2,312.82,3.99,D,0
18.12673,82.79322,341.74,0.51,0.41,2015-03-10,0804,N,VIIRS,n,2,303.78,4.12,D,0
18.12642,82.7901,332.07,0.51,0.41,2015-03-10,0804,N,VIIRS,n,2,301.93,1.53,D,0
17.60792,83.20401,318.69,0.47,0.48,2015-03-10,2035,N,VIIRS,n,2,296.92,2.7,N,2
18.00135,83.23943,342.01,0.38,0.36,2015-03-11,0745,N,VIIRS,n,2,309.63,2.62,D,0
18.05155,82.88148,335.32,0.39,0.36,2015-03-11,0745,N,VIIRS,l,2,308.28,4.1,D,0
18.14969,82.81693,334.95,0.39,0.36,2015-03-11,0745,N,VIIRS,l,2,307.72,4.83,D,0
18.10865,82.9874,348.43,0.39,0.36,2015-03-11,0745,N,VIIRS,n,2,306.58,5.42,D,0
18.1075,82.95775,334.04,0.39,0.36,2015-03-11,0745,N,VIIRS,l,2,306.26,2.55,D,0
18.11298,82.92702,339.06,0.39,0.36,2015-03-11,0745,N,VIIRS,n,2,306.13,2.68,D,0
17.84359,83.15868,348.24,0.39,0.36,2015-03-11,0745,N,VIIRS,n,2,313.49,4.7,D,0
18.11354,82.93069,336.11,0.39,0.36,2015-03-11,0745,N,VIIRS,n,2,304.91,1.93,D,0
18.10694,82.95414,337.34,0.39,0.36,2015-03-11,0745,N,VIIRS,n,2,305.05,2.55,D,0
17.71818,83.22124,348.64,0.38,0.36,2015-03-11,0745,N,VIIRS,n,2,312.52,76.97,D,0
17.78063,82.90179,340.7,0.39,0.36,2015-03-11,0745,N,VIIRS,n,2,314.8,3.46,D,0
17.84028,83.15924,346.64,0.39,0.36,2015-03-11,0745,N,VIIRS,n,2,315.61,4.7,D,0
17.6221,83.19398,310.95,0.41,0.37,2015-03-11,2016,N,VIIRS,n,2,294.45,1.23,N,2
17.60995,83.20363,324.22,0.41,0.37,2015-03-11,2016,N,VIIRS,n,2,296.26,1.98,N,2
17.61612,83.20869,307.36,0.41,0.37,2015-03-11,2016,N,VIIRS,n,2,293.13,0.66,N,0
17.60349,83.2028,307.24,0.41,0.37,2015-03-11,2016,N,VIIRS,n,2,294.86,1.35,N,2
17.6069,83.20343,311.52,0.41,0.37,2015-03-11,2016,N,VIIRS,n,2,296.83,1.35,N,2
17.60655,83.20301,313.32,0.41,0.37,2015-03-11,2016,N,VIIRS,n,2,296.68,1.98,N,2
18.05132,83.07593,307.31,0.4,0.37,2015-03-11,2016,N,VIIRS,n,2,292.67,0.88,N,0
17.63527,83.22009,311.41,0.41,0.37,2015-03-11,2016,N,VIIRS,n,2,293.58,0.9,N,2
18.10093,83.08947,340.62,0.38,0.44,2015-03-12,0726,N,VIIRS,n,2,302.82,6.36,D,0
17.63632,83.21967,337.46,0.38,0.44,2015-03-12,0726,N,VIIRS,l,2,312.42,6.43,D,2
17.66901,82.7803,341.83,0.41,0.45,2015-03-12,0726,N,VIIRS,n,2,309.17,6.15,D,0
18.09682,83.08945,338.25,0.38,0.44,2015-03-12,0726,N,VIIRS,n,2,304.38,2.93,D,0
18.13356,82.85283,338.31,0.4,0.44,2015-03-12,0726,N,VIIRS,n,2,306.63,2.9,D,0
17.63598,83.21824,309.42,0.44,0.39,2015-03-12,1957,N,VIIRS,n,2,293.91,1.29,N,2
17.7159,83.26333,305.16,0.44,0.39,2015-03-12,1957,N,VIIRS,n,2,294.32,0.99,N,2
17.60577,83.2008,312.91,0.44,0.39,2015-03-12,1957,N,VIIRS,n,2,296.16,2.09,N,2
17.60873,83.20554,306.97,0.44,0.39,2015-03-12,1957,N,VIIRS,n,2,296.46,2.02,N,2
17.62117,83.1946,304.43,0.44,0.39,2015-03-12,1957,N,VIIRS,n,2,294.21,0.99,N,2
